Region,Industry,2017_c,2017_w,2018_c,2018_w,2019_c,2019_w,2020_c,2020_w,2021_c,2021_w,2022_c,2022_w,2019_diff_2018,2020_diff_2019,2021_diff_2020,2022_diff_2021,2023_predict
여주시,E,268,331,494,379,423,449,268,331,494,379,423,449,70,-118,48,70,big_increase
여주시,F,1674,2054,2584,2744,2782,2921,1674,2054,2584,2744,2782,2921,177,-867,690,177,small_decrease
여주시,G,4781,4833,5118,3937,4722,5061,4781,4833,5118,3937,4722,5061,1124,-228,-896,1124,small_increase
여주시,H,1345,1366,2302,1467,2967,3548,1345,1366,2302,1467,2967,3548,2081,-2182,101,2081,big_decrease
여주시,I,3149,3489,3772,2775,3001,3473,3149,3489,3772,2775,3001,3473,698,16,-714,698,small_increase
여주시,J,52,67,66,32,94,89,52,67,66,32,94,89,57,-22,-35,57,big_increase
여주시,K,716,707,744,705,692,700,716,707,744,705,692,700,-5,7,-2,-5,big_increase
여주시,L,418,401,424,423,504,512,418,401,424,423,504,512,89,-111,22,89,big_increase
여주시,M,933,956,945,926,1151,1215,933,956,945,926,1151,1215,289,-259,-30,289,small_increase
여주시,N,1977,2166,2245,2186,2159,2087,1977,2166,2245,2186,2159,2087,-99,79,20,-99,small_increase
여주시,P,1383,1660,1654,1426,1407,1345,1383,1660,1654,1426,1407,1345,-81,315,-234,-81,big_increase
여주시,Q,3565,3581,4093,4473,4667,5074,3565,3581,4093,4473,4667,5074,601,-1493,892,601,small_decrease
여주시,R,2654,2694,2779,2615,2653,2753,2654,2694,2779,2615,2653,2753,138,-59,-79,138,small_increase
여주시,S,1268,1305,1527,1205,1111,1360,1268,1305,1527,1205,1111,1360,155,-55,-100,155,big_increase
연천군,A,126,149,150,110,174,151,126,149,150,110,174,151,41,-2,-39,41,big_increase
연천군,B,64,46,47,46,38,47,64,46,47,46,38,47,1,-1,0,1,big_increase
연천군,C,2677,2632,2721,2556,2528,2538,2677,2632,2721,2556,2528,2538,-18,94,-76,-18,small_increase
연천군,D,59,78,64,70,61,59,59,78,64,70,61,59,-11,19,-8,-11,big_increase
연천군,E,248,300,369,320,339,407,248,300,369,320,339,407,87,-107,20,87,big_increase
연천군,F,1210,1262,1195,1241,1562,1512,1210,1262,1195,1241,1562,1512,271,-250,-21,271,small_increase
연천군,G,967,916,968,875,975,986,967,916,968,875,975,986,111,-70,-41,111,big_increase
연천군,H,214,296,382,373,440,452,214,296,382,373,440,452,79,-156,77,79,big_increase
연천군,I,987,1075,1079,966,945,1013,987,1075,1079,966,945,1013,47,62,-109,47,big_increase
연천군,J,36,36,36,33,37,75,36,36,36,33,37,75,42,-39,-3,42,big_increase
연천군,K,342,335,277,323,302,297,342,335,277,323,302,297,-26,38,-12,-26,big_increase
연천군,L,77,94,98,80,107,104,77,94,98,80,107,104,24,-10,-14,24,big_increase
연천군,M,176,212,218,212,224,190,176,212,218,212,224,190,-22,22,0,-22,big_increase
연천군,N,119,94,169,135,158,168,119,94,169,135,158,168,33,-74,41,33,big_increase
연천군,P,213,239,233,165,185,227,213,239,233,165,185,227,62,12,-74,62,big_increase
연천군,Q,1204,1393,1380,1443,1610,1766,1204,1393,1380,1443,1610,1766,323,-373,50,323,small_increase
연천군,R,240,285,331,364,319,335,240,285,331,364,319,335,-29,-50,79,-29,big_increase
연천군,S,423,504,537,491,432,421,423,504,537,491,432,421,-70,83,-13,-70,big_increase
가평군,A,102,101,106,114,180,133,102,101,106,114,180,133,19,-32,13,19,big_increase
가평군,B,119,128,237,108,113,106,119,128,237,108,113,106,-2,22,-20,-2,big_increase
가평군,C,1545,1688,1585,1451,1584,1724,1545,1688,1585,1451,1584,1724,273,-36,-237,273,small_increase
가평군,D,160,160,160,165,150,165,160,160,160,165,150,165,0,-5,5,0,big_increase
가평군,E,171,178,222,227,279,287,171,178,222,227,279,287,60,-109,49,60,big_increase
가평군,F,1550,1852,2036,1313,1596,2039,1550,1852,2036,1313,1596,2039,726,-187,-539,726,small_increase
가평군,G,1874,2039,1965,1596,1999,1994,1874,2039,1965,1596,1999,1994,398,45,-443,398,small_increase
가평군,H,493,527,495,533,545,512,493,527,495,533,545,512,-21,15,6,-21,big_increase
가평군,I,4749,5407,5651,3528,4233,5198,4749,5407,5651,3528,4233,5198,1670,209,-1879,1670,small_increase
가평군,J,71,96,77,86,119,123,71,96,77,86,119,123,37,-27,-10,37,big_increase
가평군,K,443,417,420,430,495,441,443,417,420,430,495,441,11,-24,13,11,big_increase
가평군,L,229,479,302,262,367,355,229,479,302,262,367,355,93,124,-217,93,big_increase
가평군,M,450,443,460,439,483,512,450,443,460,439,483,512,73,-69,-4,73,big_increase
가평군,N,398,360,401,351,404,457,398,360,401,351,404,457,106,-97,-9,106,big_increase
가평군,P,850,878,857,555,611,803,850,878,857,555,611,803,248,75,-323,248,big_increase
가평군,Q,2152,2328,2261,2498,2694,2596,2152,2328,2261,2498,2694,2596,98,-268,170,98,small_increase
가평군,R,1765,1948,2086,1472,1782,1826,1765,1948,2086,1472,1782,1826,354,122,-476,354,small_increase
가평군,S,1037,1002,1088,1125,1197,1138,1037,1002,1088,1125,1197,1138,13,-136,123,13,big_increase
양평군,A,221,168,120,116,112,121,221,168,120,116,112,121,5,47,-52,5,big_increase
양평군,B,0,0,0,4,0,0,0,0,0,4,0,0,-4,0,4,-4,big_increase
양평군,C,1201,1256,1277,1216,1443,1644,1201,1256,1277,1216,1443,1644,428,-388,-40,428,small_increase
양평군,D,56,55,59,63,66,67,56,55,59,63,66,67,4,-12,8,4,big_increase
양평군,E,138,135,139,102,151,157,138,135,139,102,151,157,55,-22,-33,55,big_increase
양평군,F,1870,2286,2976,2394,2955,3006,1870,2286,2976,2394,2955,3006,612,-720,108,612,small_decrease
양평군,G,2933,3038,3424,2935,3236,3188,2933,3038,3424,2935,3236,3188,253,-150,-103,253,small_increase
양평군,H,594,496,627,568,788,763,594,496,627,568,788,763,195,-267,72,195,big_increase
양평군,I,3585,3545,4597,3339,3229,3503,3585,3545,4597,3339,3229,3503,164,42,-206,164,small_increase
양평군,J,229,132,150,137,195,219,229,132,150,137,195,219,82,-87,5,82,big_increase
양평군,K,577,582,638,642,654,670,577,582,638,642,654,670,28,-88,60,28,big_increase
양평군,L,426,429,531,433,540,514,426,429,531,433,540,514,81,-85,4,81,big_increase
양평군,M,533,549,570,597,715,709,533,549,570,597,715,709,112,-160,48,112,big_increase
양평군,N,270,254,318,324,433,390,270,254,318,324,433,390,66,-136,70,66,big_increase
양평군,P,1314,1533,1668,1393,1319,1548,1314,1533,1668,1393,1319,1548,155,-15,-140,155,big_increase
양평군,Q,3342,3527,3651,3808,4371,4582,3342,3527,3651,3808,4371,4582,774,-1055,281,774,small_decrease
양평군,R,742,743,771,649,611,585,742,743,771,649,611,585,-64,158,-94,-64,big_increase
양평군,S,962,940,1067,995,1068,1081,962,940,1067,995,1068,1081,86,-141,55,86,big_increase
춘천시,A,424,378,451,559,558,519,424,378,451,559,558,519,-40,-141,181,-40,big_increase
춘천시,B,194,155,165,156,68,106,194,155,165,156,68,106,-50,49,1,-50,big_increase
춘천시,C,6403,6665,7058,7152,7204,7426,6403,6665,7058,7152,7204,7426,274,-761,487,274,small_decrease
춘천시,D,660,688,811,839,844,865,660,688,811,839,844,865,26,-177,151,26,big_increase
춘천시,E,325,411,452,503,482,510,325,411,452,503,482,510,7,-99,92,7,big_increase
춘천시,F,6998,8004,8924,7051,7392,7693,6998,8004,8924,7051,7392,7693,642,311,-953,642,small_increase
춘천시,G,10182,10815,11486,9383,9870,10259,10182,10815,11486,9383,9870,10259,876,556,-1432,876,small_increase
춘천시,H,3650,3685,4154,3300,3278,3630,3650,3685,4154,3300,3278,3630,330,55,-385,330,small_increase
춘천시,I,10271,11446,12507,9361,9832,11354,10271,11446,12507,9361,9832,11354,1993,92,-2085,1993,small_increase
춘천시,J,3158,3218,3211,3056,3417,3362,3158,3218,3211,3056,3417,3362,306,-144,-162,306,small_increase
춘천시,K,3882,3844,3806,3399,3396,3484,3882,3844,3806,3399,3396,3484,85,360,-445,85,small_increase
춘천시,L,2507,2976,2686,2419,2584,2503,2507,2976,2686,2419,2584,2503,84,473,-557,84,big_increase
춘천시,M,3221,3784,3569,3972,4636,4690,3221,3784,3569,3972,4636,4690,718,-906,188,718,small_decrease
춘천시,N,3329,3063,3536,3171,3665,3670,3329,3063,3536,3171,3665,3670,499,-607,108,499,small_increase
춘천시,P,4626,5022,5082,4381,4355,4725,4626,5022,5082,4381,4355,4725,344,297,-641,344,small_increase
춘천시,Q,11802,12660,13497,13682,14837,15495,11802,12660,13497,13682,14837,15495,1813,-2835,1022,1813,small_decrease
춘천시,R,2979,3160,3680,2806,3832,4735,2979,3160,3680,2806,3832,4735,1929,-1575,-354,1929,small_decrease
춘천시,S,3981,4163,4463,3311,3359,3654,3981,4163,4463,3311,3359,3654,343,509,-852,343,small_increase
원주시,A,244,278,279,289,307,326,244,278,279,289,307,326,37,-48,11,37,big_increase
원주시,B,735,732,686,672,645,811,735,732,686,672,645,811,139,-79,-60,139,big_increase
원주시,C,18270,18254,18683,17990,18313,18719,18270,18254,18683,17990,18313,18719,729,-465,-264,729,small_increase
원주시,D,340,372,375,389,376,382,340,372,375,389,376,382,-7,-10,17,-7,big_increase
원주시,E,686,785,788,776,809,922,686,785,788,776,809,922,146,-137,-9,146,big_increase
원주시,F,12854,13621,13039,10385,11434,12553,12854,13621,13039,10385,11434,12553,2168,1068,-3236,2168,small_increase
원주시,G,15072,15137,16568,13654,14242,14832,15072,15137,16568,13654,14242,14832,1178,305,-1483,1178,small_increase
원주시,H,3738,3984,4232,3843,3682,3917,3738,3984,4232,3843,3682,3917,74,67,-141,74,small_increase
원주시,I,11430,12009,12862,8963,9902,11403,11430,12009,12862,8963,9902,11403,2440,606,-3046,2440,small_increase
원주시,J,1094,1327,1483,1125,1320,1397,1094,1327,1483,1125,1320,1397,272,-70,-202,272,big_increase
원주시,K,8087,8547,9797,9309,9936,9957,8087,8547,9797,9309,9936,9957,648,-1410,762,648,small_decrease
원주시,L,3298,3267,3217,2765,3130,3272,3298,3267,3217,2765,3130,3272,507,-5,-502,507,small_increase
원주시,M,3935,4355,4720,4747,4830,5095,3935,4355,4720,4747,4830,5095,348,-740,392,348,small_decrease
원주시,N,7414,6776,7982,7355,7001,8263,7414,6776,7982,7355,7001,8263,908,-1487,579,908,small_decrease
원주시,P,7036,7258,7051,6189,6565,7011,7036,7258,7051,6189,6565,7011,822,247,-1069,822,small_increase
원주시,Q,13857,15615,16888,17304,21600,21880,13857,15615,16888,17304,21600,21880,4576,-6265,1689,4576,small_decrease
원주시,R,2261,2281,2658,2061,2133,2353,2261,2281,2658,2061,2133,2353,292,-72,-220,292,small_increase
원주시,S,4657,4723,4798,3929,4381,4540,4657,4723,4798,3929,4381,4540,611,183,-794,611,small_increase
강릉시,A,257,290,287,265,394,357,257,290,287,265,394,357,92,-67,-25,92,big_increase
강릉시,B,315,299,191,162,210,198,315,299,191,162,210,198,36,101,-137,36,big_increase
강릉시,C,6792,6333,6591,6363,6276,6156,6792,6333,6591,6363,6276,6156,-207,177,30,-207,small_increase
강릉시,D,463,449,444,423,370,417,463,449,444,423,370,417,-6,32,-26,-6,big_increase
강릉시,E,350,307,347,508,480,551,350,307,347,508,480,551,43,-244,201,43,big_increase
강릉시,F,7713,8401,8881,7561,8496,8666,7713,8401,8881,7561,8496,8666,1105,-265,-840,1105,small_increase
강릉시,G,9512,9046,10032,8081,8562,8928,9512,9046,10032,8081,8562,8928,847,118,-965,847,small_increase
강릉시,H,3057,3107,3150,2785,2935,2636,3057,3107,3150,2785,2935,2636,-149,471,-322,-149,big_increase
강릉시,I,10313,10335,11719,8432,9183,10239,10313,10335,11719,8432,9183,10239,1807,96,-1903,1807,small_increase
강릉시,J,660,601,645,606,639,634,660,601,645,606,639,634,28,-33,5,28,big_increase
강릉시,K,3191,3040,3104,2716,2777,2745,3191,3040,3104,2716,2777,2745,29,295,-324,29,big_increase
강릉시,L,1062,1139,1159,1049,1287,1410,1062,1139,1159,1049,1287,1410,361,-271,-90,361,small_increase
강릉시,M,1898,2040,2360,2410,2651,2858,1898,2040,2360,2410,2651,2858,448,-818,370,448,small_decrease
강릉시,N,2884,2884,3073,2805,3033,3355,2884,2884,3073,2805,3033,3355,550,-471,-79,550,small_increase
강릉시,P,3312,3902,3705,3407,3008,3222,3312,3902,3705,3407,3008,3222,-185,680,-495,-185,big_increase
강릉시,Q,8050,8461,8909,9324,10287,10700,8050,8461,8909,9324,10287,10700,1376,-2239,863,1376,small_decrease
강릉시,R,969,1094,1485,1065,1157,1413,969,1094,1485,1065,1157,1413,348,-319,-29,348,small_increase
강릉시,S,2807,2845,2930,2312,2447,2644,2807,2845,2930,2312,2447,2644,332,201,-533,332,small_increase
동해시,A,21,18,20,19,17,17,21,18,20,19,17,17,-2,1,1,-2,big_increase
동해시,B,100,84,124,120,123,102,100,84,124,120,123,102,-18,-18,36,-18,big_increase
동해시,C,2895,2918,3087,3076,3333,3520,2895,2918,3087,3076,3333,3520,444,-602,158,444,small_increase
동해시,D,446,442,458,452,366,493,446,442,458,452,366,493,41,-51,10,41,big_increase
동해시,E,124,127,151,108,133,152,124,127,151,108,133,152,44,-25,-19,44,big_increase
동해시,F,3666,3658,3914,3129,3387,3505,3666,3658,3914,3129,3387,3505,376,153,-529,376,small_increase
동해시,G,3270,3220,3468,2896,3162,3215,3270,3220,3468,2896,3162,3215,319,5,-324,319,small_increase
동해시,H,2094,1836,2023,2124,1975,1880,2094,1836,2023,2124,1975,1880,-244,-44,288,-244,small_increase
동해시,I,3207,2990,3231,2253,2388,2600,3207,2990,3231,2253,2388,2600,347,390,-737,347,big_increase
동해시,J,103,83,47,85,81,103,103,83,47,85,81,103,18,-20,2,18,big_increase
동해시,K,981,924,922,929,925,795,981,924,922,929,925,795,-134,129,5,-134,big_increase
동해시,L,475,478,473,468,601,630,475,478,473,468,601,630,162,-152,-10,162,big_increase
동해시,M,355,378,440,388,438,443,355,378,440,388,438,443,55,-65,10,55,big_increase
동해시,N,1158,1243,1380,1257,1658,1721,1158,1243,1380,1257,1658,1721,464,-478,14,464,small_increase
동해시,P,874,872,917,767,804,833,874,872,917,767,804,833,66,39,-105,66,big_increase
동해시,Q,3117,3470,3499,3558,3956,3668,3117,3470,3499,3558,3956,3668,110,-198,88,110,small_increase
동해시,R,352,373,368,254,218,268,352,373,368,254,218,268,14,105,-119,14,big_increase
동해시,S,972,1018,1034,884,871,852,972,1018,1034,884,871,852,-32,166,-134,-32,big_increase
태백시,A,45,55,56,75,86,56,45,55,56,75,86,56,-19,-1,20,-19,big_increase
태백시,B,878,780,662,835,531,622,878,780,662,835,531,622,-213,158,55,-213,big_increase
태백시,C,1093,1081,1084,958,1050,1027,1093,1081,1084,958,1050,1027,69,54,-123,69,big_increase
태백시,D,105,95,118,96,106,123,105,95,118,96,106,123,27,-28,1,27,big_increase
태백시,E,164,202,196,175,180,241,164,202,196,175,180,241,66,-39,-27,66,big_increase
태백시,F,1604,1782,1901,1591,1443,1627,1604,1782,1901,1591,1443,1627,36,155,-191,36,big_increase
태백시,G,1593,1502,1615,1250,1292,1331,1593,1502,1615,1250,1292,1331,81,171,-252,81,big_increase
태백시,H,697,734,663,631,556,569,697,734,663,631,556,569,-62,165,-103,-62,big_increase
태백시,I,1655,1592,1647,1278,1199,1465,1655,1592,1647,1278,1199,1465,187,127,-314,187,big_increase
태백시,J,69,59,51,25,70,72,69,59,51,25,70,72,47,-13,-34,47,big_increase
태백시,K,578,586,563,479,531,501,578,586,563,479,531,501,22,85,-107,22,big_increase
태백시,L,223,230,214,216,220,234,223,230,214,216,220,234,18,-4,-14,18,big_increase
태백시,M,415,416,418,380,271,494,415,416,418,380,271,494,114,-78,-36,114,big_increase
태백시,N,1065,1042,1077,915,578,462,1065,1042,1077,915,578,462,-453,580,-127,-453,big_increase
태백시,P,472,442,388,232,247,221,472,442,388,232,247,221,-11,221,-210,-11,big_increase
태백시,Q,1471,1510,1737,3338,3535,3206,1471,1510,1737,3338,3535,3206,-132,-1696,1828,-132,small_decrease
태백시,R,282,284,358,297,216,293,282,284,358,297,216,293,-4,-9,13,-4,big_increase
태백시,S,705,668,646,728,588,588,705,668,646,728,588,588,-140,80,60,-140,big_increase
속초시,A,45,49,57,66,57,36,45,49,57,66,57,36,-30,13,17,-30,big_increase
속초시,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,big_increase
속초시,C,1874,1994,1966,1824,1826,1792,1874,1994,1966,1824,1826,1792,-32,202,-170,-32,big_increase
속초시,D,52,50,67,51,79,67,52,50,67,51,79,67,16,-17,1,16,big_increase
속초시,E,123,132,110,162,163,147,123,132,110,162,163,147,-15,-15,30,-15,big_increase
속초시,F,1905,2108,2333,2122,2113,1915,1905,2108,2333,2122,2113,1915,-207,193,14,-207,big_increase
속초시,G,3385,3602,3886,3129,3214,2900,3385,3602,3886,3129,3214,2900,-229,702,-473,-229,big_increase
속초시,H,1117,1213,1290,925,829,827,1117,1213,1290,925,829,827,-98,386,-288,-98,big_increase
속초시,I,5177,5556,5547,4802,4792,4924,5177,5556,5547,4802,4792,4924,122,632,-754,122,small_increase
속초시,J,208,204,191,186,187,192,208,204,191,186,187,192,6,12,-18,6,big_increase
속초시,K,1087,1068,1154,953,1018,986,1087,1068,1154,953,1018,986,33,82,-115,33,big_increase
속초시,L,703,726,734,695,792,846,703,726,734,695,792,846,151,-120,-31,151,big_increase
속초시,M,443,462,490,494,528,516,443,462,490,494,528,516,22,-54,32,22,big_increase
속초시,N,492,504,595,328,421,335,492,504,595,328,421,335,7,169,-176,7,big_increase
속초시,P,759,832,846,722,656,576,759,832,846,722,656,576,-146,256,-110,-146,big_increase
속초시,Q,2496,2805,2834,3078,3015,3199,2496,2805,2834,3078,3015,3199,121,-394,273,121,small_increase
속초시,R,586,650,689,522,576,495,586,650,689,522,576,495,-27,155,-128,-27,big_increase
속초시,S,985,968,1075,883,778,846,985,968,1075,883,778,846,-37,122,-85,-37,big_increase
삼척시,A,178,187,204,201,179,256,178,187,204,201,179,256,55,-69,14,55,big_increase
삼척시,B,1651,1565,1614,1659,1457,1502,1651,1565,1614,1659,1457,1502,-157,63,94,-157,big_increase
삼척시,C,1801,1940,1838,1674,1612,1674,1801,1940,1838,1674,1612,1674,0,266,-266,0,big_increase
삼척시,D,583,593,641,638,606,654,583,593,641,638,606,654,16,-61,45,16,big_increase
삼척시,E,178,221,254,232,246,297,178,221,254,232,246,297,65,-76,11,65,big_increase
삼척시,F,3432,3562,4415,3356,3771,4726,3432,3562,4415,3356,3771,4726,1370,-1164,-206,1370,small_decrease
삼척시,G,1747,1856,2008,1675,1649,1770,1747,1856,2008,1675,1649,1770,95,86,-181,95,big_increase
삼척시,H,489,537,582,501,508,554,489,537,582,501,508,554,53,-17,-36,53,big_increase
삼척시,I,2476,2598,2682,2034,2027,2208,2476,2598,2682,2034,2027,2208,174,390,-564,174,big_increase
삼척시,J,85,85,44,50,52,61,85,85,44,50,52,61,11,24,-35,11,big_increase
삼척시,K,727,664,644,658,683,650,727,664,644,658,683,650,-8,14,-6,-8,big_increase
삼척시,L,277,292,302,304,343,305,277,292,302,304,343,305,1,-13,12,1,big_increase
삼척시,M,639,716,729,815,882,932,639,716,729,815,882,932,117,-216,99,117,big_increase
삼척시,N,1304,1220,1225,1397,931,895,1304,1220,1225,1397,931,895,-502,325,177,-502,big_increase
삼척시,P,336,380,413,343,342,377,336,380,413,343,342,377,34,3,-37,34,big_increase
삼척시,Q,2083,2216,2288,2438,2651,2961,2083,2216,2288,2438,2651,2961,523,-745,222,523,small_decrease
삼척시,R,402,461,467,370,437,461,402,461,467,370,437,461,91,0,-91,91,big_increase
삼척시,S,692,755,755,711,651,717,692,755,755,711,651,717,6,38,-44,6,big_increase
홍천군,A,217,240,298,377,265,272,217,240,298,377,265,272,-105,-32,137,-105,big_increase
홍천군,B,36,39,64,59,38,44,36,39,64,59,38,44,-15,-5,20,-15,big_increase
홍천군,C,2288,2341,2550,2459,2318,2384,2288,2341,2550,2459,2318,2384,-75,-43,118,-75,small_increase
홍천군,D,75,73,74,63,69,71,75,73,74,63,69,71,8,2,-10,8,big_increase
홍천군,E,169,215,205,275,294,321,169,215,205,275,294,321,46,-106,60,46,big_increase
홍천군,F,2373,2586,2557,2346,2584,2818,2373,2586,2557,2346,2584,2818,472,-232,-240,472,small_increase
홍천군,G,2113,2058,2435,1903,2006,2070,2113,2058,2435,1903,2006,2070,167,-12,-155,167,small_increase
홍천군,H,762,695,837,526,646,679,762,695,837,526,646,679,153,16,-169,153,big_increase
홍천군,I,3553,3369,3593,2625,2918,2848,3553,3369,3593,2625,2918,2848,223,521,-744,223,big_increase
홍천군,J,60,54,51,45,47,70,60,54,51,45,47,70,25,-16,-9,25,big_increase
홍천군,K,764,711,740,668,675,625,764,711,740,668,675,625,-43,86,-43,-43,big_increase
홍천군,L,153,181,183,175,167,164,153,181,183,175,167,164,-11,17,-6,-11,big_increase
홍천군,M,697,711,583,598,652,680,697,711,583,598,652,680,82,31,-113,82,big_increase
홍천군,N,966,987,1128,787,730,1161,966,987,1128,787,730,1161,374,-174,-200,374,big_increase
홍천군,P,452,460,525,372,359,351,452,460,525,372,359,351,-21,109,-88,-21,big_increase
홍천군,Q,1734,1815,1937,2042,2130,2418,1734,1815,1937,2042,2130,2418,376,-603,227,376,small_increase
홍천군,R,705,737,842,781,621,871,705,737,842,781,621,871,90,-134,44,90,big_increase
홍천군,S,659,692,686,688,628,589,659,692,686,688,628,589,-99,103,-4,-99,big_increase
횡성군,A,131,134,158,90,222,232,131,134,158,90,222,232,142,-98,-44,142,big_increase
횡성군,B,27,30,28,25,29,27,27,30,28,25,29,27,2,3,-5,2,big_increase
횡성군,C,3811,4069,4611,5135,5483,5727,3811,4069,4611,5135,5483,5727,592,-1658,1066,592,small_decrease
횡성군,D,46,47,51,52,41,44,46,47,51,52,41,44,-8,3,5,-8,big_increase
횡성군,E,139,119,140,127,182,164,139,119,140,127,182,164,37,-45,8,37,big_increase
횡성군,F,1007,976,1150,1003,963,1211,1007,976,1150,1003,963,1211,208,-235,27,208,small_increase
횡성군,G,1353,1725,1867,1549,1286,1561,1353,1725,1867,1549,1286,1561,12,164,-176,12,big_increase
횡성군,H,270,173,171,265,264,284,270,173,171,265,264,284,19,-111,92,19,big_increase
횡성군,I,1435,1732,1835,1453,1635,1685,1435,1732,1835,1453,1635,1685,232,47,-279,232,big_increase
횡성군,J,49,37,41,36,44,47,49,37,41,36,44,47,11,-10,-1,11,big_increase
횡성군,K,321,334,298,222,279,221,321,334,298,222,279,221,-1,113,-112,-1,big_increase
횡성군,L,141,135,158,145,139,147,141,135,158,145,139,147,2,-12,10,2,big_increase
횡성군,M,284,252,302,284,322,338,284,252,302,284,322,338,54,-86,32,54,big_increase
횡성군,N,320,359,383,364,390,376,320,359,383,364,390,376,12,-17,5,12,big_increase
횡성군,P,554,548,589,576,524,615,554,548,589,576,524,615,39,-67,28,39,big_increase
횡성군,Q,1084,1343,1193,1357,1361,1624,1084,1343,1193,1357,1361,1624,267,-281,14,267,small_increase
횡성군,R,496,532,598,531,558,555,496,532,598,531,558,555,24,-23,-1,24,big_increase
횡성군,S,458,549,486,428,429,414,458,549,486,428,429,414,-14,135,-121,-14,big_increase
영월군,A,44,72,73,80,90,105,44,72,73,80,90,105,25,-33,8,25,big_increase
영월군,B,432,365,426,297,356,377,432,365,426,297,356,377,80,-12,-68,80,big_increase
영월군,C,1827,1958,2087,1830,2060,2172,1827,1958,2087,1830,2060,2172,342,-214,-128,342,small_increase
영월군,D,150,163,178,167,162,165,150,163,178,167,162,165,-2,-2,4,-2,big_increase
영월군,E,78,88,107,104,142,138,78,88,107,104,142,138,34,-50,16,34,big_increase
영월군,F,2030,1719,1757,1615,2030,2011,2030,1719,1757,1615,2030,2011,396,-292,-104,396,small_increase
영월군,G,1029,1078,1176,1052,1070,1033,1029,1078,1176,1052,1070,1033,-19,45,-26,-19,big_increase
영월군,H,406,357,306,291,309,281,406,357,306,291,309,281,-10,76,-66,-10,big_increase
영월군,I,1035,1135,1190,917,863,957,1035,1135,1190,917,863,957,40,178,-218,40,big_increase
영월군,J,41,23,38,26,24,26,41,23,38,26,24,26,0,-3,3,0,big_increase
영월군,K,281,264,246,252,213,216,281,264,246,252,213,216,-36,48,-12,-36,big_increase
영월군,L,71,66,86,74,93,95,71,66,86,74,93,95,21,-29,8,21,big_increase
영월군,M,254,326,348,356,419,395,254,326,348,356,419,395,39,-69,30,39,big_increase
영월군,N,487,499,641,1084,664,783,487,499,641,1084,664,783,-301,-284,585,-301,small_increase
영월군,P,340,344,470,291,270,280,340,344,470,291,270,280,-11,64,-53,-11,big_increase
영월군,Q,1178,1172,1262,1313,1399,1388,1178,1172,1262,1313,1399,1388,75,-216,141,75,small_increase
영월군,R,432,470,505,334,329,323,432,470,505,334,329,323,-11,147,-136,-11,big_increase
